gene,logfoldchange,adj_p_value,cluster_7_percent,other_percent
Dcaf13,0.346007764339447,9.132835343523761e-09,0.22380400595927827,0.17197123601302763
Mcm2,0.5455430150032043,9.232584362363402e-09,0.14434696242343983,0.09545000161233111
Naa25,0.5852970480918884,9.79362968778938e-09,0.14335374937924183,0.09561123472316276
Baz1a,0.685438334941864,1.0647930270771844e-08,0.12266181095845059,0.0748766566702138
Kpna1,0.5485499501228333,1.0673249299153831e-08,0.14219500082767753,0.09345071103801877
Tgoln1,0.29048484563827515,1.0804441370387277e-08,0.2716437675881477,0.2195027570861952
Thoc2,0.24485541880130768,1.0953078901356627e-08,0.3373613640125807,0.2827061365321982
Ripk3,0.823509156703949,1.1343689334918365e-08,0.101804337030293,0.05400234325454409
Tfrc,1.8821721076965332,1.228093722859185e-08,0.06373117033603708,0.016983221007599456
Notch1,0.43530887365341187,1.2576921367666255e-08,0.18059923853666612,0.13179194479378284
Yeats4,0.25495901703834534,1.2860246450907725e-08,0.31120675384870056,0.2560059333784786
Raly,0.2727818787097931,1.4026219389106794e-08,0.2850521436848204,0.23225092171595024
Slirp,0.36830517649650574,1.4123383096046634e-08,0.2009601059427247,0.15016177055453442
Amd2,0.743709921836853,1.5019199584424187e-08,0.11256414500910446,0.06526716326464803
Gypc,0.6207001209259033,1.5199225537784585e-08,0.135904651547757,0.08878569969795663
Ncbp1,0.31565022468566895,1.5228792102154996e-08,0.24168184075484192,0.1899648511818387
Gnl1,0.9793930053710938,1.573980272714087e-08,0.09385863267670916,0.04718755710339342
Eef1akmt4,0.8503742218017578,1.634096831890774e-08,0.1039562986260553,0.05708727010845614
Cnot7,0.3616488575935364,1.6915885300034797e-08,0.2107267008773382,0.16037320090720497
Nubp2,0.4414641559123993,1.7271400771375284e-08,0.16603211388842906,0.11684026098266206
Spen,0.7117449641227722,1.7492913867800834e-08,0.11537824863433206,0.0683090946223383
Fam118b,0.568142831325531,1.8808741519391594e-08,0.13789107763615296,0.090032569088388
Med7,0.7335844039916992,1.914052071141904e-08,0.1155437841416984,0.06873904958455601
Sesn3,0.30279770493507385,1.9286370319029487e-08,0.24565469293163383,0.19408166994507325
Nrros,0.375429630279541,1.965447037197066e-08,0.22098990233405066,0.17438973267550223
Hpf1,0.31786268949508667,1.9882079790917714e-08,0.22761132262870384,0.17635677662764826
Wdr5,0.5146843791007996,2.0111809655654578e-08,0.14550571097500414,0.0973095568239227
Hadha,0.2825469374656677,2.1644989110294085e-08,0.26104949511670256,0.20860339879397632
Lsg1,0.34000033140182495,2.1981323901115614e-08,0.2145340175467638,0.16367310524222586
Ube2v1,0.20256410539150238,2.206762197790426e-08,0.4590299619268333,0.4017821633183924
Sde2,0.3305489718914032,2.2161082967092706e-08,0.22512829001820892,0.17492717637827437
Rnf4,0.3015372157096863,2.2364383941139238e-08,0.24515808640953485,0.19370545935313277
Timeless,0.7285093665122986,2.275217320503603e-08,0.1067704022512829,0.0596455021336515
Gm8797,0.23884983360767365,2.6486965526001243e-08,0.3307399437179275,0.2762460632248772
Map7d1,0.7953057289123535,2.6519623810133768e-08,0.10610826022181757,0.05982823299259402
Gt(ROSA)26Sor,0.4443289041519165,2.652255661622613e-08,0.1701705015725873,0.12210720926982899
Usp36,0.39903077483177185,2.695683386625821e-08,0.19400761463333885,0.14599120742102265
Ezr,0.16776566207408905,2.7938454361973754e-08,0.698559841085913,0.6496189524147346
Rpl3,0.059803567826747894,2.797302606716302e-08,0.9905644760801192,0.9881654896649575
1810032O08Rik,0.5973045229911804,2.8383501485211542e-08,0.13458036748882635,0.08805477626218654
Thyn1,0.547247052192688,2.879388680272822e-08,0.13408376096672736,0.08625971429492761
Purb,0.48411765694618225,2.8999341630284588e-08,0.15775533852011256,0.11005772145367773
Polr3d,0.6524344682693481,3.0499307799140833e-08,0.12249627545108425,0.07604828394225704
B630019A10Rik,0.5054332613945007,3.0499307799140833e-08,0.15593444793908293,0.10905807616652155
Atf1,0.319352388381958,3.050179097131832e-08,0.22529382552557523,0.17502391624477337
Sec61g,0.12809114158153534,3.17794258517989e-08,0.8059923853666612,0.7740479184805391
Dnajb6,0.21009117364883423,3.223832641273042e-08,0.41367323290845887,0.3562821794417035
Ost4,0.15144886076450348,3.5452841201667016e-08,0.6993875186227446,0.6516612384852687
Nelfe,0.5813493728637695,3.589339784663681e-08,0.1259725211057772,0.0786817580858405
Cblb,0.29699456691741943,3.618719835274129e-08,0.2716437675881477,0.2225661861919964
Eif2b3,0.5394060611724854,4.030269421602673e-08,0.14004303923191525,0.09326798017907624
Srsf1,0.26971620321273804,4.034386619441949e-08,0.2724714451249793,0.22069588210634936
Gm7879,0.3460441827774048,4.048573499255974e-08,0.1953318986922695,0.14508830200036546
Arpc5,0.14619281888008118,4.138574475884819e-08,0.748220493295812,0.7052873711478722
1190007I07Rik,0.4830433428287506,4.621570873680876e-08,0.1481542790928654,0.10057721453677727
Hars,0.3117978870868683,4.704010747660308e-08,0.23621916901175302,0.18705190631281374
Mrpl51,0.31588268280029297,4.790274906832777e-08,0.2299288197318325,0.17945245235561574
Sf3b2,0.17400617897510529,4.805677070501225e-08,0.6169508359543122,0.5561037481323832
Hacd3,0.32985228300094604,4.8653388740924406e-08,0.2161893726204271,0.1669515118291359
Sigmar1,0.46159684658050537,4.8653388740924406e-08,0.15394802185068698,0.10630636440832823
Atf6b,0.34166663885116577,5.0911365689601384e-08,0.20973348783314022,0.16081390474347812
Phf23,0.3824736773967743,5.1348701134465765e-08,0.1948352921701705,0.14747455204067375
Hyou1,0.5312333703041077,5.2152986171478226e-08,0.13938089720244992,0.09284877409091398
Rasa2,0.33645689487457275,5.241986698731356e-08,0.2272802516139712,0.17979641632538992
Mapk1,0.2092917263507843,5.2884513773912795e-08,0.3794073828836285,0.32370234217965665
1810009A15Rik,0.2520812749862671,5.2884513773912795e-08,0.3025989074656514,0.24996506615931982
Ube2k,0.23471923172473907,5.579510720988537e-08,0.30094355239198806,0.24536454806359034
Wdr55,0.46867308020591736,5.615846115636518e-08,0.1564310544611819,0.10943428675846205
Ecd,0.3292863965034485,5.66288055180911e-08,0.20890581029630856,0.1590725871464964
Stambpl1,0.2161409854888916,5.997131995347434e-08,0.41897036914418145,0.3695462900261198
Ddost,0.21073368191719055,6.108328050791369e-08,0.4000993213044198,0.3435662614341148
Psmg4,0.23426805436611176,6.463031717077054e-08,0.3213044197980467,0.2673567443810261
2210016F16Rik,0.2914496064186096,6.637481771301305e-08,0.2410196987253766,0.19024432190728022
Cul5,0.3275124132633209,6.692588969649331e-08,0.21817579870882303,0.16960648372083023
Jak2,0.8795664310455322,6.736110230334826e-08,0.09551398775037245,0.05055195468274698
1110004F10Rik,0.19635158777236938,6.807755046001677e-08,0.43337195828505215,0.37628583405888233
Pigp,0.26889777183532715,7.029797864909072e-08,0.27495447773547427,0.22500618060258187
Lrch1,0.335664302110672,7.04241772104928e-08,0.2246316834961099,0.17691571807853126
Farsb,0.28195372223854065,7.179865352096112e-08,0.26204270816090053,0.21237625358743673
Cad,1.0801498889923096,7.21387649935655e-08,0.08127793411686807,0.03638493867767351
Ppp1cb,0.2908271849155426,7.59378861273742e-08,0.24482701539480217,0.19453312265540185
Pfdn2,0.1863507330417633,7.73687166150031e-08,0.5076974010925344,0.45204389840164244
1700037H04Rik,0.4592929184436798,7.944738521968566e-08,0.14980963416652873,0.10261950060731138
Tra2a,0.1990722417831421,8.192919727949761e-08,0.39463664956133093,0.33935270280438123
Jak3,0.2662491500377655,8.609313377505843e-08,0.2689951994702864,0.21890082013909043
Taf15,0.19697432219982147,8.781070523147828e-08,0.4199635821883794,0.36634312555759785
Usp4,0.27231767773628235,8.795211586353352e-08,0.2739612646912763,0.22442574140358798
Eomes,2.407320737838745,8.869768097781722e-08,0.054295646416156265,0.010211430352670558
Noc3l,0.8327239751815796,9.924233695268098e-08,0.09766594934613475,0.053002697967387914
Bud23,0.3249852657318115,1.0049510748468729e-07,0.20559510014898197,0.15654660174346738
Nup62,0.5594870448112488,1.0055510879728164e-07,0.1314351928488661,0.08593724807326432
Hcls1,0.1971392184495926,1.0277663748476879e-07,0.4221155437841417,0.36901959519740307
Rasa1,0.5251448154449463,1.042770864276894e-07,0.1436848203939745,0.0985456773402986
Hnrnpll,0.5357134938240051,1.0436833496205104e-07,0.14434696242343983,0.09941633613878946
Cnot2,0.24554874002933502,1.0436833496205104e-07,0.28703856977321635,0.23428245891242894
Nudcd3,0.2145795077085495,1.079381284547208e-07,0.36186061910279754,0.30751453785216
Dis3,0.9176847338676453,1.137460523031709e-07,0.08938917397781825,0.045016284544194
Txndc9,0.22511261701583862,1.1415306397874467e-07,0.3252772719748386,0.2719465136027001
Tnip1,0.2794676423072815,1.2476771725518443e-07,0.25873199801357394,0.21009749228768287
Erap1,0.3025750517845154,1.3229921045831196e-07,0.24151630524747558,0.1947481001365107
Spata5,0.5567867755889893,1.338519848430539e-07,0.1337526899519947,0.08892543506067739
Swi5,0.17732422053813934,1.377155103428972e-07,0.5254097003807316,0.472477507981039
Mcm6,0.7272248864173889,1.3856100064301703e-07,0.1072670087733819,0.06288091322433975
Ube2s,0.44127652049064636,1.407759197878561e-07,0.15891408707167687,0.11314264830758979
Pgls,0.21005389094352722,1.4116345518192625e-07,0.3794073828836285,0.32696999989251124
Smarca4,0.29892924427986145,1.4327764394673515e-07,0.22032776030458534,0.17175625853191878
Psmg1,0.34833934903144836,1.441931374016954e-07,0.18970369144181426,0.1415196758139585
Fam104a,0.24604593217372894,1.4608848249907396e-07,0.28952160238371133,0.23975363580664924
Kpna3,0.6961895823478699,1.5148744644681124e-07,0.10941897036914418,0.06517042339814905
Nr2c2ap,0.3228559195995331,1.5498605075931787e-07,0.21138884290680351,0.16316790816162008
Yars2,0.5971226692199707,1.5714197845958855e-07,0.12100645588478728,0.07624176367525502
Elk4,0.3435003459453583,1.5844486178865945e-07,0.2090713458036749,0.16264121333290338
Naa10,0.18757329881191254,1.5960736332973873e-07,0.45058765105115045,0.3959670224543979
Ppp2r2a,0.2768937945365906,1.6815910803903198e-07,0.25393146829995034,0.2050455214816248
Zrsr2,0.31936338543891907,1.7738585083011549e-07,0.21337526899519946,0.16595186654197971
Ddx41,0.3129257559776306,1.831178934383139e-07,0.21006455884787287,0.16211451850418668
Nucb1,0.38512369990348816,1.8384174320486488e-07,0.19433868564807152,0.14918362301548913
Abcf2,0.33551815152168274,1.87116925683296e-07,0.2080781327594769,0.160932142358088
2700038G22Rik,0.7680016756057739,1.956881515679439e-07,0.10081112398609501,0.05697978136790171
Wbp4,0.2647552490234375,1.964238496943981e-07,0.2592286045356729,0.2103554652650135
Pfkp,0.3063598871231079,2.0040475634593237e-07,0.21817579870882303,0.16998269431277074
Cyp51,0.7940065860748291,2.1458812927743316e-07,0.09750041383876841,0.053830361269657005
Atic,0.22726862132549286,2.1665346254951115e-07,0.33057440821056117,0.2809648189352165
Pigx,0.20170672237873077,2.262927978883395e-07,0.3820559510014898,0.3300656756204788
Gm47015,0.42773017287254333,2.3038023479425547e-07,0.1772885283893395,0.13335053153182205
Tmem167,0.18063367903232574,2.330172319863547e-07,0.4623406720741599,0.4063396859179001
Scamp2,0.27410587668418884,2.3590163850210117e-07,0.25326932627048504,0.20521750346651188
Trir,0.16587965190410614,2.4391239547590337e-07,0.5969210395629863,0.5389485451398967
Bcl2l1,1.3293653726577759,2.4439965684928475e-07,0.07399437179274955,0.03137596336783722
Cmpk1,0.26148587465286255,2.4439965684928475e-07,0.27809965237543455,0.2301978867713607
Gm45716,2.3284497261047363,2.450705745340809e-07,0.05346796887932462,0.010781120677609021
Xbp1,0.38719427585601807,2.514283936885565e-07,0.17977156099983446,0.1346726430406415
Mtap,0.31491395831108093,2.5439483796234215e-07,0.21718258566462506,0.17046639364526567
Sars,0.19388699531555176,2.5466455606215574e-07,0.4590299619268333,0.40482409467608266
Aco2,0.21189510822296143,2.648150269345951e-07,0.3406720741599073,0.2865757311921576
Slc38a10,0.40095528960227966,2.6619385920046543e-07,0.17215692766098328,0.1268474627282792
Mtx2,0.4028300940990448,2.7142846005366193e-07,0.1595762291011422,0.11371233863252825
Sh2b3,0.9959803223609924,2.7947392586098453e-07,0.08425757324946201,0.041458407231842465
Usp10,0.4435878396034241,2.9358748761676647e-07,0.15444462837278597,0.1097997484763471
Polr2j,0.20890705287456512,2.969041446445421e-07,0.3544115212713127,0.3013124375221696
Sertad1,0.3354570269584656,3.030059544437332e-07,0.2145340175467638,0.17000419206088163
Comtd1,0.7178768515586853,3.1616668361100054e-07,0.10296308558185731,0.05959175776337429
Nedd8,0.15462510287761688,3.234620056298324e-07,0.6161231584174806,0.5678092719787602
Uchl5,0.299312949180603,3.2604498716414144e-07,0.2267836450918722,0.17991465393999978
Bag6,0.269410103559494,3.281772295130082e-07,0.2426750537990399,0.1938666924639644
Exosc10,0.27838361263275146,3.362649271407182e-07,0.23919880814434696,0.19160942891232144
Uqcrfs1,0.1775219887495041,3.48256859361592e-07,0.4987584836947525,0.44298259757290426
Ndufb4,0.16227109730243683,3.599113909377835e-07,0.5580201953318987,0.5088087022884353
Fkbp2,0.4169858992099762,3.610903610806719e-07,0.1562655189538156,0.11121859985166554
Snrnp48,0.1818985939025879,3.63760386272054e-07,0.44760801191855654,0.39314006857781647
Tsnax,0.28031760454177856,3.6982384743503786e-07,0.24830326104949513,0.20089645609622392
Lsm5,0.19492116570472717,3.7777737296054863e-07,0.40274788942228107,0.3487902142250599
Suclg1,0.2043282836675644,3.900203438949456e-07,0.35854990895547095,0.30466608622746766
Zfp207,0.21125133335590363,4.059653742637496e-07,0.3264360205264029,0.2749024539679469
Anapc15,0.5651293992996216,4.1146572000093253e-07,0.12199966892898527,0.07856352047123064
Mrpl16,0.434249609708786,4.1368189564073265e-07,0.1512994537328257,0.10686530585921125
Tespa1,0.18466684222221375,4.1428124247630736e-07,0.5262373779175633,0.48921350488536325
Samm50,0.2201717048883438,4.1428124247630736e-07,0.31716603211388844,0.26575516214676514
Bsg,0.18848717212677002,4.1488649994640414e-07,0.43833802350604206,0.3856373544871175
Fasl,1.2012935876846313,4.164940120880956e-07,0.07730508194007614,0.03544978663485
Srsf11,0.16123683750629425,4.165412429366833e-07,0.574242675053799,0.5186869175453871
Rab7,0.1820172667503357,4.171292786732224e-07,0.4474424764111902,0.39113002912944866
Ikbke,0.23908719420433044,4.2428714499267175e-07,0.3330574408210561,0.2881665645523631
Wnk1,0.22867661714553833,4.256430275472964e-07,0.3484522430061248,0.3013876796405576
Pop7,0.31890714168548584,4.355714595537559e-07,0.2009601059427247,0.15418184945126998
Parp1,0.3545050323009491,4.3691272314111817e-07,0.1853997682502897,0.1401868154310836
Npepl1,0.5900198221206665,4.687266518817456e-07,0.11537824863433206,0.07204970279363236
Tm9sf3,0.39667439460754395,4.890007598495233e-07,0.16636318490316174,0.12196747390710823
Isca2,0.25531327724456787,4.904580312634786e-07,0.25111736467472273,0.20193909687960185
Kars,0.4597564935684204,4.931686140785607e-07,0.1436848203939745,0.0995775692496211
Thoc5,0.4246814548969269,4.991789798347613e-07,0.15444462837278597,0.11043393204561822
Reep5,0.19043795764446259,5.271629035230744e-07,0.41466644595265684,0.3635161716810164
Sh3bp2,2.1293299198150635,5.606058347955992e-07,0.05462671743088893,0.013156621843861856
Nup43,0.561452329158783,6.129795615670489e-07,0.11852342327429234,0.07543559812109682
Mapkapk2,1.1445250511169434,6.205570745996754e-07,0.07432544280748221,0.03269807487665667
Cdip1,0.556496798992157,6.212290428373308e-07,0.12564145009104452,0.0831102941966829
Golph3,0.2888008654117584,6.240663439412596e-07,0.23704684654858468,0.19136220480904625
Cfl1,0.0693439394235611,6.28240104260661e-07,0.9908955470948518,0.9864349209420313
Rarg,0.9836645722389221,6.319584148251932e-07,0.08425757324946201,0.042705276622273816
Hnrnph2,0.22880586981773376,6.717830251977862e-07,0.28968713789107764,0.23950641170337408
Utp3,0.20740222930908203,6.9506434918869e-07,0.34315510677040223,0.291659948620382
Ccnl1,0.2577546536922455,7.001406403174967e-07,0.25641450091044526,0.20934507110380188
Bclaf3,0.7417959570884705,7.188452474241996e-07,0.10196987253765932,0.060333430073199835
Lman2,0.20461739599704742,7.680622866816445e-07,0.3582188379407383,0.30891189147936754
Sart1,0.3054673671722412,7.769665481681586e-07,0.20410528058268498,0.15825567271828275
Ubfd1,0.6671001315116882,7.872566974801659e-07,0.10445290514815428,0.06235421839562306
Morf4l1,0.13592208921909332,7.993928993380472e-07,0.8104618440655521,0.7658142809540701
Mcm7,0.40071675181388855,8.023689468045742e-07,0.16487336533686475,0.12162350993733406
Mrpl32,0.2686925530433655,8.029848506187446e-07,0.23423274292335705,0.18815904034052433
Tmed9,0.1637411266565323,8.057376815336998e-07,0.5788776692600562,0.5240183590768867
Emc10,0.17116905748844147,8.233819844773655e-07,0.5009104452905148,0.44457343093310975
Atxn10,0.18101254105567932,8.436568197269181e-07,0.4145009104452905,0.36047424032332614
Mad2l2,0.42792221903800964,8.443739680287502e-07,0.14335374937924183,0.09952382487934389
Man1a,0.28695377707481384,8.505203462398095e-07,0.22926667770236717,0.18373050422968193
Mtdh,0.16759973764419556,8.508396760092599e-07,0.4815427909286542,0.4281706491245042
Csde1,0.1851239800453186,8.689877281558437e-07,0.3964575401423605,0.3450496060537659
Comt,0.5656992197036743,8.878437904359706e-07,0.11852342327429234,0.07629550804553223
2610524H06Rik,0.7496041059494019,8.887431296171358e-07,0.09485184572090713,0.053153182204164116
Vdac1,0.20968595147132874,8.920004361347667e-07,0.33636815096838274,0.28600604086721915
Crnkl1,0.33696413040161133,8.991533555634505e-07,0.1887104783976163,0.14426063869809638
Cd83,4.5204644203186035,9.158816452161176e-07,0.04303923191524582,0.002278761299753851
Yif1b,0.4016081690788269,9.180142878151046e-07,0.15974176460850853,0.11633506390205627
