gene,logfoldchange,adj_p_value,T.4N_Nr4a1_percent,other_percent
Hsp90aa1,0.8995124,2.2192315952419897e-187,0.6235722562489654,0.45939612825556525
Ranbp1,0.8959216,1.0287097788266631e-186,0.6095017381228274,0.44414347597089204
Nfkbid,3.0992594,1.21436751629301e-186,0.27031948352921703,0.05050895918652521
Tagap,2.3506694,4.4374969579881446e-185,0.3072339016719086,0.0926015499876388
Hspa8,0.45059535,5.269000271828206e-182,0.9692103956298626,0.944492814377694
Hnrnpa3,0.45954216,4.875012983588807e-180,0.9316338354577057,0.8826330441886212
Tgfb1,1.2015085,1.260691385989299e-176,0.4651547756993875,0.25906936248427975
Hnrnpa1,0.6705241,1.5859644621072563e-173,0.7470617447442477,0.6236496726967851
Fbl,0.7629457,1.9422233897503682e-169,0.6689289852673398,0.5356486408048757
Cycs,0.76388335,2.4187837930360357e-161,0.660486674391657,0.5132909827695549
Erh,0.6224712,1.0857824937667355e-160,0.7520278099652375,0.636978276525534
Izumo1r,1.4990163,2.2030038195609885e-160,0.37576560172156925,0.17363731149162126
Rpl41,0.36421174,5.997159729390252e-160,0.9576229101142195,0.9331742499973128
Sms,1.1916816,4.113089855676684e-157,0.4313855321966562,0.23945266733309686
Grasp,1.8769091,3.2753970122077994e-155,0.3191524582022844,0.12323584104565047
Srgn,0.85385185,1.5754653520767933e-152,0.6944214534017547,0.606214998978857
Rgs10,0.6799445,2.4450119603093205e-152,0.7553385201125642,0.6272935410015801
Gpr183,1.2067432,3.594826911010072e-151,0.4348617778513491,0.2514914062751927
Prkch,0.7321985,9.853986254124666e-150,0.6892898526733985,0.5273397611600185
Serbp1,0.49192384,3.314359982579352e-149,0.8594603542459858,0.7959003794352542
Srsf2,0.57356167,8.056572793548555e-149,0.797881145505711,0.7055453441252029
Hspd1,0.9912691,5.710270270017242e-147,0.5067041880483364,0.3477690711897929
Ier5,0.8970663,5.738875232103692e-147,0.556695911272968,0.3842077542377436
Eif1,0.27930775,3.921694854183785e-146,0.9915576891243172,0.9836617114357271
Rbbp7,0.881174,1.1403028097759903e-138,0.5232577387849694,0.34789805767845816
Gimap5,1.0457287,2.4329903571948085e-137,0.4436351597417646,0.25423236915933056
Clec2d,0.70381963,2.5781317990623605e-137,0.7060089389173978,0.5507723066008836
Hnrnpu,0.53172296,1.2105857581067978e-136,0.8397616288693925,0.7388238582008535
Tnfrsf4,3.0313194,1.362140528896063e-136,0.22827346465816917,0.037707050186492966
Lcp2,0.7654822,4.0493538712381716e-135,0.6214202946532031,0.4694033300011824
Ndfip1,0.701323,1.331369813910368e-134,0.6762125475914583,0.5424956735781927
Hnrnpab,0.6687467,3.6481611134188723e-131,0.6697566628041715,0.5382928638225146
Sfpq,0.774887,1.3313826602947738e-128,0.5744082105611654,0.40775853729321854
Phb2,0.73183894,3.987953828022629e-128,0.5999006786955802,0.44479915728827407
Egr2,5.770633,4.4029112169337857e-125,0.18854494289024995,0.004955230939559081
St13,0.8635804,1.113970803750803e-123,0.5050488329746731,0.3409435361645868
Snrpf,0.66385686,1.5787935803552346e-123,0.6386359874193014,0.5126675480743392
Bcl2a1b,2.4567707,1.7293142198639e-123,0.23754345307068367,0.05749572732256296
Nop58,0.93852544,3.5314226920501906e-122,0.4653203112067538,0.3053432652929606
Cd200,2.627167,7.647423076112593e-119,0.22413507697401092,0.046058925327571935
Ier2,0.7873521,2.777179198050616e-118,0.593279258400927,0.45089376887771004
Ddx21,0.89590406,6.529155591714433e-118,0.4755835126634663,0.31558694226779743
Fubp1,0.6537651,2.271091538801738e-116,0.6507200794570436,0.49771586426321845
Bzw1,0.61333704,3.3970704661829254e-116,0.6901175302102301,0.554158201928348
Il2rg,0.37934673,6.036471725362125e-116,0.9380897202449926,0.899283050100502
Jarid2,1.4675492,7.03276001505699e-116,0.3158417480549578,0.1453462749776961
Ppia,0.17311393,2.0810987975030325e-115,0.9983446449263367,0.9971622972493631
Apex1,1.2833424,6.141358451335389e-114,0.3340506538652541,0.16354411875356056
Kdm6b,1.5628824,6.721633029816449e-114,0.29514980963416654,0.12451495705824815
Snrpd1,0.78469247,2.1296817760253378e-113,0.5144843568945539,0.3590123934517859
Nhp2,0.97865057,2.9138707005962583e-113,0.4295646416156266,0.27250545505358315
G3bp1,0.6789556,3.757161411359042e-113,0.6033769243502731,0.4667376092354326
Il6st,0.9300989,1.4435743895175798e-112,0.4391657010428737,0.26407833779411605
Ldha,0.38404775,1.5693486383141915e-111,0.8990233405065386,0.864123483065149
Cct3,0.8215854,3.1380685484302416e-110,0.491474921370634,0.339298958434104
Ccnd2,0.57281095,5.0642384836369046e-110,0.7328256911107432,0.6396332484172284
Snrpe,0.4514227,4.1758825991860244e-109,0.814434696242344,0.7289241451957907
Impdh2,0.86029524,7.134671198041799e-109,0.46697566628041715,0.30959981941891584
Relb,2.5863223,2.9056236909010956e-107,0.21155437841416985,0.04224307503788978
Nme1,0.85844225,7.308190226820798e-106,0.4701208409203774,0.3186611202476541
Phb,0.8679318,3.329779247281231e-104,0.4552226452574077,0.3094063396859179
Eif2s2,0.666506,1.3969258809354112e-103,0.6035424598576394,0.4638246643664076
Nfkb2,2.1775634,2.4162930609548085e-103,0.22512829001820892,0.058989820816269495
Cct8,0.60285133,3.5978643345495574e-103,0.6310213540804502,0.5103027957821418
Syncrip,0.8959737,1.6180410408542454e-101,0.4298957126303592,0.26918405297045134
Mrps6,1.3076975,1.367789563112922e-100,0.3022678364509187,0.1372953683101695
Trac,0.59163845,1.9543171587486452e-100,0.7033603707995365,0.5698300603011834
Rgs3,1.4469792,3.964682849941002e-100,0.27925840092699883,0.1140025582320252
Mrto4,1.0282222,1.9908867833342622e-98,0.37179274954477737,0.2168800318166672
Larp7,1.2328135,2.641296110404806e-97,0.3120344313855322,0.15060247439080757
Cd82,1.1394634,5.131013021304861e-97,0.38271809303095516,0.24720260552707105
Hnrnpdl,0.5999218,8.129564176882173e-97,0.6354908127793412,0.4998763879483624
Prmt1,0.7578351,1.1839315470234295e-96,0.4901506373117034,0.3426096116431804
Mat2a,0.6417265,9.714764735636775e-96,0.5975831815924516,0.4654907398450012
Nolc1,0.97948426,3.3381863852882524e-95,0.3885118357887767,0.23833478443133083
Gnl3,1.0553206,9.512862143152935e-95,0.35970865750703523,0.20827018369825762
Cct5,0.5974154,1.7225598603656414e-94,0.6272140374110247,0.49821031246976877
Rilpl2,2.1219492,2.494017449101846e-94,0.22380400595927827,0.0672987004611267
Rnf19a,1.362559,9.622335349246814e-93,0.28306571759642446,0.12588006406328936
Hmgn1,0.5685327,9.794916912409589e-93,0.6517132925012415,0.5343157804220008
Gar1,1.0387665,1.594942900357006e-92,0.35325277271974836,0.19871443466296906
Atp5g1,0.49378726,7.432108733513252e-92,0.710147326601556,0.6159857254952543
Anp32b,0.8938005,9.772189064355629e-92,0.4101969872537659,0.2584889232852859
Pgam1,0.7397839,3.457067591715222e-91,0.4893229597748717,0.3527780464996292
Ppan,1.1384472,1.8018471644046447e-90,0.3290845886442642,0.1784528070684596
Cd28,0.59897184,3.4615526845208216e-90,0.6292004634994206,0.4992744510012576
Nfkb1,1.3275872,1.2370600154937687e-88,0.28587982122165206,0.1337697376199843
Eif3c,0.6158749,9.358051736946622e-88,0.5868233736136401,0.45168918555781284
Sumo2,0.3712734,1.1087273116611844e-87,0.8591292832312531,0.797716939150624
Snx3,0.5850537,1.601613368441848e-87,0.6126469127627876,0.4796040114797975
Atp5b,0.39490348,4.169171704466528e-87,0.8381062737957292,0.7690711897928691
Zfp36,0.6003838,6.880848241036593e-87,0.679523257738785,0.5779884557092645
Tox,0.9726955,1.4027208095361977e-86,0.3703029299784804,0.2220179936151688
Psma7,0.49274403,1.6101341066063613e-85,0.6988909121006456,0.5949394300946976
Prdx1,0.42776006,1.227663287649197e-84,0.7619599404072174,0.6899487278707556
Pabpc1,0.2503119,1.3104783379858522e-84,0.9692103956298626,0.9536293573248202
Slc3a2,0.90974283,8.1387140568148665e-84,0.37609667273630193,0.23016564014919438
Eef1g,0.4112901,9.186681538329949e-84,0.7839761628869393,0.7114679737297518
Pebp1,0.52033377,1.026135605365036e-83,0.6427743751034597,0.5453118785807187
Srsf3,0.503993,1.3506072675030185e-83,0.6899519947028637,0.5782141820644288
Shmt2,1.3224585,1.521072647272628e-83,0.2800860784638305,0.13421044145625746
Cct2,0.53155315,1.728210078209854e-83,0.6396292004634995,0.5254157127040943
Dad1,0.49782166,1.2355392352232478e-82,0.6932627048501904,0.5818043059989466
Uqcrq,0.47648567,1.791782255635625e-82,0.7073332229763284,0.6156955058957574
Timm8a1,1.1588856,1.9637680918800553e-82,0.3014401589140871,0.1552459879827588
Gramd1b,1.7573445,2.3337382792939003e-82,0.2246316834961099,0.07638149903797577
Phgdh,1.0405828,1.118963423618247e-81,0.3428240357556696,0.2015198907914396
Rpl22l1,0.26073587,1.383444759190157e-80,0.9581195166363184,0.9400427805187407
Sh2d2a,0.8424512,1.1253182782230865e-79,0.40307896043701374,0.26513172745154945
Nutf2,0.79159206,6.38045497677578e-79,0.41466644595265684,0.2772027130158116
Slc29a1,1.6744975,1.5290945104367097e-78,0.2256248965403079,0.08053056442337665
Ak2,0.7628487,1.556758297873173e-78,0.42476411190200297,0.28107230767577096
Rel,1.3794445,3.403154776920619e-78,0.26237377917563315,0.11995743445874045
Dnaja1,0.5131889,3.6818010220532974e-78,0.6869723555702698,0.5648103361172917
Gtpbp4,0.75650585,4.2760483684038776e-78,0.43386856480715114,0.29378822568335966
Usmg5,0.41018447,2.9149646404777753e-77,0.7667604701208409,0.6844882998505907
Tcp1,0.6082341,1.4985463874907018e-76,0.5355073663300778,0.4055012737415756
Snrpb,0.44810963,4.0701612766071535e-76,0.7275285548750207,0.6269065815355841
Zap70,0.59208137,1.455074817337762e-75,0.5624896540307897,0.43359883052250275
Rps17,0.28121188,1.1080929181152616e-74,0.9109418970369144,0.8828587705437856
Cct4,0.54966664,2.445511548595782e-74,0.5841748054957788,0.46462008104651037
Atp5d,0.37306967,4.458304805697401e-74,0.798874358549909,0.7301495168381112
Hspa9,0.7094098,7.377216011243975e-74,0.4507531865585168,0.3230466608622747
Bcl10,0.7754888,2.351678507483249e-73,0.40821056116536997,0.27057065772360345
Egr3,6.9013886,5.493899005497826e-72,0.14070518126138057,0.0014833446196510914
Ikzf3,1.1473948,1.0086888604073757e-71,0.2774375103459692,0.13778981651671987
Snu13,0.51864755,1.856847991751847e-71,0.6080119185565304,0.5012952393236808
Snrpg,0.36363107,2.6592998081695227e-71,0.791921867240523,0.7258499672159341
Eif1ax,0.7598391,2.6669511275750716e-71,0.4019202118854494,0.2669267894188084
Psma4,0.6126367,6.055590429499322e-71,0.5072007945704353,0.37700600862059697
Hnrnpk,0.32548204,8.013775947561533e-71,0.8895878165866579,0.8368535895864908
Calr,0.558942,1.690020448683508e-70,0.5755669591127297,0.45044231616738145
Pgk1,0.5858076,8.896160440984324e-70,0.5298791590796226,0.41216557565595
Chchd10,0.84912676,2.988176040459481e-69,0.3511008111239861,0.21251598895015747
Chchd2,0.3258761,4.729175315941374e-69,0.8539976825028969,0.8081111003622371
C1qbp,0.8488339,8.60146115943522e-69,0.36517132925012413,0.23695892855223416
Cops6,0.62340087,1.7886912050120968e-67,0.47690779672239697,0.35118721313942364
Ssb,0.51429754,1.8526314130039043e-67,0.5985763946366496,0.4766588199886062
Batf,1.3188426,7.974816975712281e-67,0.26171163714616785,0.13309255855449142
U2af1,0.55392855,2.321685240982769e-66,0.5510677040225128,0.4263325916610235
Rbm3,0.27286175,5.661656535189648e-66,0.917232246316835,0.8867713606999666
Hmgn2,0.5385284,2.3908633322655576e-65,0.576725707664294,0.45918115077445637
Nop16,1.2078466,3.1736090868200463e-65,0.2549246813441483,0.12367654488192362
Eif5b,0.6238521,3.6646935421946546e-65,0.473431551067704,0.3484569991293412
Trp53,0.5393874,5.676865056834708e-65,0.5596755504055619,0.4362323046660862
Banf1,0.44560155,5.788226504847701e-65,0.6578381062737957,0.5673255726462653
Foxp4,1.6093091,1.3048420556535674e-64,0.2069193842079126,0.07498414541076823
Mettl1,1.135338,7.614724457356423e-64,0.26700877338189044,0.1378973052572743
Nfkbib,0.99773616,9.067293620846141e-64,0.29266677702367155,0.16178130340846797
Timm23,0.60694253,1.1241121052789627e-63,0.4760801191855653,0.35426139111928023
Edf1,0.4041567,5.531150445724797e-63,0.7333222976328423,0.6465662721829888
Cnbp,0.28505817,8.646272089489085e-63,0.8900844231087568,0.8529769006696548
Mybbp1a,0.7947437,1.2320337914636828e-62,0.3648402582353915,0.24094676082680339
Fam162a,0.822892,1.3147927937868869e-62,0.3492799205429565,0.2226951726806617
Pou2f2,1.2977779,1.584895611716351e-62,0.23208078132759477,0.10100716949899498
Isyna1,0.8247404,1.8592285920166122e-62,0.34514153285879823,0.21639633248417228
Stk17b,0.36139047,8.05914758744356e-62,0.8430723390167191,0.7784012124729934
Psat1,1.8228792,8.948534386097864e-62,0.18755172984605198,0.0587640944611052
Eif3b,0.7782788,1.3646938261125213e-61,0.36119847707333225,0.23280986316683328
Khdrbs1,0.46636927,2.4638980455895602e-60,0.6459195497434199,0.5287048681650597
Il2rb,1.7120168,3.424653356597437e-60,0.18490316172819068,0.0561198714434663
Gspt1,0.7071457,7.57591732228623e-60,0.3913259394140043,0.2660561306203175
Cox5a,0.39207447,1.2146539441674712e-59,0.711637146167853,0.6276805004675761
Arpc2,0.25039738,3.206706948954651e-59,0.9382552557523589,0.9113647845388195
Glrx3,0.5950389,3.206706948954651e-59,0.4626717430888926,0.3413304956305827
Stat6,0.82458806,1.3033963393472964e-58,0.33123655024002646,0.20503477260756936
Eif2s1,0.6014739,5.1242224361256186e-58,0.456878000331071,0.3363430180688573
Pomp,0.47098,5.464991949895709e-58,0.5964244330408873,0.49009491255790955
Slc1a5,0.83685905,1.5165290009117448e-57,0.33107101473266015,0.2083239280685348
Slc25a3,0.33410928,2.0431017080296867e-57,0.8207250455222646,0.7557533348381757
Rsl1d1,0.6684686,2.5732246959496525e-57,0.4048998510180434,0.2816097513785431
Ttc3,0.82846254,3.402522603658755e-57,0.32295977487170996,0.19758580288714758
P4hb,0.60768473,3.485882300833305e-57,0.44429730177122995,0.3236056023131577
Abracl,0.39765915,2.424066666667288e-56,0.7329912266181096,0.6329259510066321
Ddx39,0.6223194,5.614476025785021e-56,0.42741268001986427,0.3067836144163899
Kdm2b,1.8056532,7.4050010411779e-56,0.18010263201456714,0.05789343566261434
Snrpd2,0.4405386,1.1133446866039895e-55,0.6166197649395795,0.5200412756763729
Prkar1a,0.4439149,1.4386021020282422e-55,0.6421122330739943,0.5320585168703579
Csnk2b,0.49145705,4.028770486353039e-55,0.5553716272140374,0.43915599840916664
Junb,0.4638777,6.141295614775341e-55,0.6869723555702698,0.5993034729612073
Eif4g1,0.56328666,8.616461875991827e-55,0.4760801191855653,0.35566949362054323
Ppa1,0.95783234,1.283652283678038e-54,0.2822380400595928,0.16253372459234894
Mrpl12,0.67544734,1.32346257304869e-54,0.38884290680350936,0.2715380563885933
Nop56,0.72117925,1.407963506525153e-54,0.3709650720079457,0.2543613556479959
Rpl7l1,0.7835368,1.6392733850084678e-54,0.32560834298957125,0.2021003299904335
Chd4,0.50971353,3.9152431423793456e-54,0.5406389670584341,0.42501048015220405
Eno3,2.4227211,4.564709771230178e-54,0.15262373779175634,0.03253684176582503
Tuba1c,0.7886009,1.7635192384639575e-53,0.33984439662307564,0.22383455333053862
Npm3,0.5232934,2.3799369105349935e-53,0.5118357887766926,0.41241279975922523
Nme2,0.2339287,2.391362549310358e-53,0.9058102963085581,0.8944568056496082
Psma6,0.5388637,2.6789420099385705e-53,0.48783314020857477,0.3721475175475369
Shisa5,0.18930392,3.7247449522571112e-53,0.9804668101307731,0.9713757483903561
Magoh,0.62781703,4.569653224658393e-53,0.40655520609170664,0.2849526512097858
Ndufa11,0.47124827,7.613295092426843e-53,0.5692766098328091,0.4563434480238195
Ebna1bp2,0.69866633,1.2872647447175537e-52,0.3681509683827181,0.25065299409886815
Hivep3,2.5785663,3.2220555234315787e-52,0.14931302764442972,0.03202089581116378
Cox7b,0.3710862,8.071486511151273e-52,0.7200794570435358,0.6373544871174744
Polr2l,0.45136356,1.866374043502219e-51,0.5840092699884125,0.4909440736082895
Bcl2l11,1.5040832,2.8265553057424425e-51,0.19582850521436848,0.07953091913622048
Rcl1,0.8782756,3.604723622634979e-51,0.29233570600893893,0.17544312233293563
Itgb2,0.4282335,5.199476941430967e-51,0.642939910610826,0.5412165575655951
Psme3,0.83889496,5.862735967283508e-51,0.30077801688462175,0.18400997495512345
Polr2h,0.89725745,6.10981783720125e-51,0.27594769077967224,0.1569550589575742
Lsm7,0.45683366,6.243774720102332e-51,0.5667935772223142,0.47352014876441695
Myb,2.8094144,7.656898497227215e-51,0.13838768415825195,0.02150849698494083
Tnfrsf25,1.0298827,1.0396219840693969e-50,0.252276113226287,0.13624197865273613
Tank,1.0607712,2.9823921503335792e-50,0.24416487336533688,0.12786860576354628
Dkc1,0.7327899,4.30491994742338e-50,0.33669922198311536,0.22065288661012758
Anp32e,0.6037466,1.6766676469690083e-49,0.40903823870220163,0.2926380961594273
Eprs,0.64905614,1.843195267207781e-49,0.37576560172156925,0.25941332645405396
Eif3a,0.46243152,2.1030548380427995e-49,0.5624896540307897,0.46287876344952866
Snrpa,0.7149585,2.558182865482436e-49,0.33868564807151136,0.2219642492448916
Fabp5,1.8127439,3.2295506967390223e-49,0.16603211388842906,0.050799178786022164
Tra2b,0.39034602,4.674071053934495e-49,0.7159410693593776,0.6179850160695667
Pacsin1,0.69537944,4.734866011002428e-49,0.3461347459029962,0.22782238560510787
Nfatc1,0.8909608,5.958046732902904e-49,0.29034927992054294,0.17924822374856234
Wdr43,0.66096437,1.0003298637642875e-48,0.37444131766263866,0.26364838283189834
Cacybp,0.5368304,1.1276108653577597e-48,0.46349942062572425,0.3602485139681618
mt-Nd1,0.16828687,1.2740960480668633e-48,0.9937096507200794,0.9887459288639515
Mdn1,0.9666223,1.4618388577693377e-48,0.25641450091044526,0.1416486623026238
Mdh2,0.36517975,1.5815113356138797e-48,0.6955802019533189,0.6135564799587243
Traf1,0.9097704,1.8356001884335977e-48,0.2906803509352756,0.18008663592488686
Metap2,0.5245776,2.7331652930633028e-48,0.4687965568614468,0.35305751722507067
H2afz,0.37361518,5.687766239344166e-48,0.7227280251613971,0.6475766663442004
Tkt,0.5076891,7.283227140548754e-48,0.49114385035590136,0.39280685348209776
Snrpa1,0.7031985,8.068026865551861e-48,0.33967886111570933,0.2243827459073662
Etf1,0.66136277,8.535365322325329e-48,0.36202615461016385,0.24751432287467887
Atp5e,0.18780969,1.2815608351505125e-47,0.9481873861943387,0.9353025270602905
Tcerg1,0.72470254,1.5672274383509397e-47,0.32825691110743255,0.214010082443864
Eif3d,0.5286758,3.727881237472419e-47,0.46118192352259557,0.3518966388270829
Eif4e,0.67921954,4.109753931526545e-47,0.34795563648402583,0.23456192963787043
Tufm,0.6835668,4.1753404414527303e-47,0.3406720741599073,0.22565111304590843
Top1,0.4912564,4.493981857385078e-47,0.5108425757324946,0.4026635709909387
Eloc,0.48565894,5.035226696484637e-47,0.508525078629366,0.39432244472391514
Ptbp1,0.48918074,6.197555420771463e-47,0.509021685151465,0.39697741661560954
Nars,0.6781081,1.2579910538391608e-46,0.357060089389174,0.24707361903840572
Skp1a,0.3308753,2.0548811757237835e-46,0.7670915411355735,0.6951834295357562
Elp5,1.1170671,2.376590884429892e-46,0.22032776030458534,0.1081874173680307
Mbd3,1.3180939,5.34415333799706e-46,0.1915245820228439,0.07879999570045038
Rnps1,0.52054,1.0349797381437698e-45,0.45555371627214036,0.34512484817215394
Ly6e,0.66751415,1.9553812287902092e-45,0.3703029299784804,0.26413208216439327
Bax,0.47066733,1.956526994846168e-45,0.5214368482039398,0.4155299732353036
U2af2,0.45943612,1.9729141458992867e-45,0.5325277271974839,0.42735373469629057
Prpf19,0.6559212,2.118269654026104e-45,0.3512663466313524,0.2404953081164748
B3gnt2,1.2472773,2.612784813200057e-45,0.2047674226121503,0.09478357142089366
Hspa4l,2.0077314,2.8587199773126047e-45,0.15179606025492468,0.0418453666978384
Rcc2,1.0099559,3.1550454389264113e-45,0.23754345307068367,0.1265464942547268
Ramp1,0.40524948,3.582505511044399e-45,0.6354908127793412,0.5588017155202992
Smarca5,0.5524239,4.902571819016645e-45,0.42294322132097334,0.3090301290939774
Rheb,0.6008685,6.090137805307309e-45,0.38884290680350936,0.2763750497135425
Ptpn7,0.6454,6.095756751470632e-45,0.35374937924184735,0.2413229714187439
Timm17b,0.69438905,6.823535101159491e-45,0.3213044197980467,0.20669009921210754
Adk,0.7845722,7.059991391320303e-45,0.2971362357225625,0.18557931056721808
Nrip1,1.2852538,1.0243555559572636e-44,0.20062903492799206,0.09198886416647856
Ikzf1,0.4597688,1.188358959043972e-44,0.5449428902499586,0.43624305354014165
Gadd45b,2.6921523,1.5956260888145933e-44,0.13656679357722232,0.02838777638042415
Canx,0.4695219,2.786361731594438e-44,0.5148154279092866,0.4070598604796148
Srsf7,0.35988182,2.8722733267004235e-44,0.7060089389173978,0.620371266109875
Serp1,0.5710307,4.935155766747547e-44,0.4171494785631518,0.31027699848440876
Gm10076,0.087264925,1.041343585667618e-43,0.9983446449263367,0.9973235303601947
Isy1,0.6848568,1.1095729093170227e-43,0.3272636980632346,0.21760020637838187
Tomm40,0.7709968,1.3810382987984974e-43,0.2943221320973349,0.1854825707007191
Sub1,0.31460196,4.65368463892504e-43,0.779837775202781,0.7130050627196801
Btg1,0.18436617,4.68495272428415e-43,0.9725211057771892,0.9674201627379532
Nab1,1.5331019,5.3178524679161025e-43,0.1733156762125476,0.0662668085518042
9130401M01Rik,1.0988429,8.265846748122724e-43,0.21089223638470453,0.10183483280126407
Polr1d,0.36045995,9.734122223200759e-43,0.6829995033934779,0.593466834349102
Mapk11,1.4529827,1.0529480602782636e-42,0.1759642443304089,0.0686853052142788
Nr4a3,4.0207634,1.131964102968914e-42,0.11587485515643106,0.009276278309847043
Lad1,5.412921,1.608177433287283e-42,0.1100811123986095,0.00347188631990799
Llph,0.44089943,1.78755701471334e-42,0.5490812779341169,0.4452076145023809
Tpm3,0.2678745,1.9043293918738968e-42,0.8780003310710147,0.8301892876721163
Stip1,0.7154121,2.6751114165198783e-42,0.3042542625393147,0.19486633775112058
Polr2e,0.5429403,3.631164063634129e-42,0.41963251117364675,0.317274515494502
Psmb6,0.41654122,4.3655038057022244e-42,0.559178943883463,0.45898767104145843
Gapdh,0.32911882,6.534847134974218e-42,0.7303426585002483,0.6664624380596132
Umps,1.1020974,8.747460306021888e-42,0.2079125972521106,0.10016875732267046
Psmb5,0.41262603,1.1106372737824496e-41,0.5593444793908293,0.462158588887814
Pdia6,0.53583556,1.3639642758249565e-41,0.4176460850852508,0.3127277417690497
Cct7,0.4025142,2.9318635015910185e-41,0.590796225790432,0.492728386701493
Wdr83os,0.42930362,3.0757652169576937e-41,0.5431219996689289,0.44243440499607667
Mrpl52,0.3529377,3.2872220766031126e-41,0.6902830657175965,0.6077520879687852
Dnajc2,0.55958074,6.298003952880803e-41,0.3856977321635491,0.2777186589704728
Rrp1,0.42208722,6.302783762123888e-41,0.5552060917066711,0.4527640729633571
Lrp10,0.5958859,1.4844143517263715e-40,0.3625227611322629,0.2539314006857782
Nop10,0.28689787,1.9881445327231387e-40,0.7690779672239696,0.724366622596283
Psmd11,0.4666097,2.464821316264494e-40,0.4782320807813276,0.37156707834854297
Pkm,0.2489456,2.4874757251108782e-40,0.8238702201622248,0.790676426644309
Emc6,0.5430764,2.6947004293660605e-40,0.4015891408707168,0.29710962776649147
Cdc37,0.38000253,4.541462064444173e-40,0.6248965403078961,0.5359711070265389
Mea1,0.6120331,5.992472745703948e-40,0.3436517132925012,0.23589479002074532
Ftl1,0.17834179,6.585349108234132e-40,0.9695414666445953,0.9584018574054368
Chd1,0.79657936,6.640778440955818e-40,0.27528554875020694,0.17184224952436233
Eif3l,0.5162768,7.600520853734544e-40,0.41466644595265684,0.30926660432319714
Gps1,0.650283,2.5189271228788908e-39,0.31733156762125475,0.2098502681844077
Ptpn1,0.42606872,3.009054367156757e-39,0.5383214699553054,0.43832833510689756
Elob,0.2781252,3.7229124238262505e-39,0.8238702201622248,0.7659217696946244
Fus,0.3145751,4.4973203392275004e-39,0.7846383049164045,0.7084260423720615
Cyba,0.27137375,5.748401085941882e-39,0.8137725542128786,0.7778960153923876
Ube2n,0.48330873,6.93585844106048e-39,0.44396623075649727,0.341459482119248
Rbmxl1,0.6147319,6.946230117412603e-39,0.33371958285052145,0.22754291487966635
Ndufaf4,0.746633,7.322879829852803e-39,0.28637642774375105,0.18528909096772114
Stat5a,0.92164534,1.339404524137984e-38,0.23804005959278265,0.13616673653434802
Lsm2,0.6356346,1.6570507667490202e-38,0.3241185234232743,0.21881482914664688
Psmd8,0.46253845,4.285322613458734e-38,0.4699553054130111,0.3680199499102469
Bccip,0.5085994,4.417522056064002e-38,0.406224135076974,0.29970010641385314
Smarcc1,0.82902783,6.42705239591762e-38,0.24747558351266347,0.1437124461212688
Txn2,0.4216384,8.184161691723829e-38,0.5272305909617613,0.43343759741167115
Sox4,1.9254204,9.15991836640259e-38,0.14219500082767753,0.04200659980867004
Rpl10a,0.10922866,9.435318438641597e-38,0.9956960768084754,0.9925187836574119
Dnmt3a,1.6922491,1.137063528173479e-37,0.14898195662969707,0.04823019788677136
Cfdp1,0.51898146,1.5207331279196769e-37,0.40026485681178614,0.2978727978244279
Atad3a,1.0897579,1.5342217945517131e-37,0.202118854494289,0.10158760869798888
Sf3b3,0.4715011,1.88303317798821e-37,0.45307068366164543,0.3513914417464771
Samsn1,0.99336755,2.41991135882684e-37,0.22115543784141697,0.1216342588113895
Pcbp1,0.77839327,3.127194904968535e-37,0.26187717265353416,0.15994324594498727
Pdcd1,3.0089352,3.4253674281299333e-37,0.1150471776195994,0.015349392151172165
Pdap1,0.5559108,5.3833130621631275e-37,0.36666114881642115,0.2645405393785001
Ddx54,0.5406885,7.60250032450641e-37,0.3767588147657673,0.2736125890812937
Ilf3,0.95337725,7.67286681469434e-37,0.2173481211719914,0.11643180376855525
Ywhae,0.40028748,8.302656456038164e-37,0.5398112895216024,0.4429933464469597
Amd1,0.75612426,8.30831259067747e-37,0.2656844893229598,0.16367310524222586
Hnrnpf,0.19344726,1.143482427833274e-36,0.9490150637311703,0.9278750550879795
Mapre1,0.39864016,1.4390783487257509e-36,0.543618606191028,0.442563391484742
Grap,0.4855835,1.5444925980075893e-36,0.5017381228273464,0.42820289574667053
Ssr2,0.5164593,1.660831272087263e-36,0.39099486839927167,0.2852858663055045
Tnf,1.8665731,1.8745941032254655e-36,0.14169839430557854,0.04328571582126772
Rrs1,0.82879466,2.1467830263949458e-36,0.2464823704684655,0.14701235045628971
Psmc5,0.4871572,2.2220711470479146e-36,0.4145009104452905,0.31090043317962446
Sar1a,0.61202025,2.3220289487767257e-36,0.32213209733487835,0.21885782464286865
Arf3,0.7348494,2.9755997413967682e-36,0.2691607349776527,0.167682435264906
Tnfrsf18,0.58122003,3.479325138757417e-36,0.3648402582353915,0.2693237883331721
Acot7,2.362855,3.536272194135411e-36,0.12348948849528224,0.025023378801070587
Nap1l1,0.47695026,3.677137675848537e-36,0.4401589140870717,0.34446916685477197
Hspa4,0.4257092,4.002954566616361e-36,0.4952822380400596,0.39742886932593813
Sbno1,0.47737744,4.379011264372837e-36,0.42790928654196325,0.32377758429804476
1810022K09Rik,0.436739,5.3073355631664623e-36,0.4870054626717431,0.38774413380198425
Psma5,0.46225217,5.7240055076041974e-36,0.4429730177122993,0.3460707490890329
